000202_m.png  1  0.9121642112731934  [-1.0117117166519165, 1.100489616394043, -0.045285433530807495, 0.7341898083686829, 0.12304454296827316, 0.08820319920778275, -2.3973865509033203, 0.9248794317245483, -2.9941799640655518, 1.358742594718933, -0.10607612133026123, -0.722947359085083, -1.2932428121566772, 0.3503139615058899, -1.2709245681762695, -0.5421168804168701, 1.4825507402420044, 1.704571008682251, 1.6534340381622314, 0.7552108764648438, 1.6560587882995605, 0.6739636659622192, 2.8055009841918945, 1.7596746683120728, -0.9796730875968933, 3.485793352127075, -0.5016056895256042, 1.128334879875183, 0.07923564314842224, -2.6640777587890625, 2.1761982440948486, 0.016261158511042595, -1.8990715742111206, -1.0174143314361572, -0.5659641623497009, 0.7021453380584717, 1.8156013488769531, 2.296225070953369, -0.5250138640403748, -1.617855191230774, -2.632368803024292, 0.2596747577190399, -0.742435097694397, -0.8868338465690613, 2.440723419189453, 0.25255218148231506, 0.6840965151786804, 1.055609107017517, 2.3187625408172607, -2.6706743240356445, -2.203465700149536, 3.4301233291625977, -0.3979867994785309, 2.889758586883545, 0.5467970967292786, 0.6728346943855286, -0.7198973298072815, -0.24010688066482544, -0.06838739663362503, -0.7953194975852966, -0.266358882188797, 2.947848320007324, 1.272491455078125, 1.710339069366455, -1.976070523262024, -2.6012909412384033, -2.101731061935425, 1.9814841747283936, 1.165095567703247, -0.9448348879814148, -3.470958709716797, -0.5443962812423706, -1.2032661437988281, 0.6662110686302185, 1.4970357418060303, 0.9106664061546326, 1.3794747591018677, 0.734066367149353, -1.2209899425506592, 0.3299785554409027, 2.747652292251587, 0.4623226821422577, -1.450305461883545, 0.3341449797153473, -1.7087199687957764, 2.2143781185150146, -1.5614558458328247, -1.1994768381118774, -1.1544880867004395, -1.1431580781936646, -0.6772071719169617, 0.8315673470497131, 1.3049684762954712, -0.03473583608865738, -0.8081564903259277, 0.5149452686309814, -0.6194669008255005, 2.419166088104248, 0.1669587790966034, 0.42359599471092224]
000465_m.png  1  4.767571926116943  [-0.002406172687187791, 0.5525375008583069, 1.2042784690856934, -1.1263912916183472, 1.341111183166504, -1.0138795375823975, -1.9823254346847534, 2.2112884521484375, -4.470782279968262, 0.958931565284729, -0.55448317527771, 0.053919967263936996, -2.1038920879364014, 1.3438395261764526, -1.3794416189193726, 0.9010769128799438, 1.0650924444198608, 3.750199794769287, 2.4969983100891113, 1.0397305488586426, 2.2768163681030273, -0.2448902726173401, 4.92038106918335, 2.2271647453308105, -1.8159221410751343, 4.577376365661621, -1.1953353881835938, 2.0556561946868896, -1.036605954170227, -3.9451780319213867, 4.370924949645996, -0.2742919325828552, -3.5173180103302, -1.8290718793869019, 1.1145858764648438, -0.8734368681907654, 3.432732343673706, 4.020811080932617, -1.168317437171936, -1.1586968898773193, -1.899814248085022, -0.0190420001745224, -0.14978235960006714, -0.14096151292324066, 3.080785036087036, -2.3021719455718994, 1.2380485534667969, 1.3217579126358032, 3.6848337650299072, -3.5929362773895264, -3.0560426712036133, 4.3763108253479, -1.0836368799209595, 4.085461616516113, 2.6920628547668457, 0.41874271631240845, -2.012915849685669, -0.3051384687423706, -1.7685022354125977, -2.2363555431365967, -0.9329384565353394, 3.0843124389648438, 1.8248361349105835, 2.797358512878418, -2.6009154319763184, -5.096212387084961, -1.0613268613815308, 3.5331366062164307, 1.3757131099700928, -0.9314598441123962, -3.905751943588257, -2.065164566040039, -0.1682322770357132, 0.6460299491882324, 2.886720657348633, 0.9742276668548584, 0.6946621537208557, 1.9763460159301758, -1.6078057289123535, 0.6295611262321472, 2.1016721725463867, 1.6142525672912598, -1.3595882654190063, 1.753656029701233, -2.3561806678771973, 2.335890531539917, -1.2146308422088623, -1.0104199647903442, -1.1749963760375977, -1.4343386888504028, -1.6473619937896729, -1.0414040088653564, 3.119370222091675, -0.23669777810573578, -2.1219499111175537, -0.45046719908714294, -1.0941215753555298, 3.44449520111084, 1.5380264520645142, -0.09365769475698471]
000229_m.png  1  7.086073875427246  [-0.6950114965438843, 1.7443253993988037, 1.399275302886963, -1.5387459993362427, 1.0618577003479004, -1.4666281938552856, -1.1347283124923706, 1.293897271156311, -4.671393871307373, 0.2209385633468628, -0.2068432867527008, 0.07771717011928558, -3.2707767486572266, 3.045588254928589, -1.1273466348648071, 2.0611014366149902, 0.9322052001953125, 3.9547739028930664, 3.8785290718078613, 1.9717512130737305, 3.6178014278411865, -0.9768518805503845, 4.525242805480957, 1.1959953308105469, -2.0860376358032227, 4.578962326049805, -1.2136106491088867, 2.5359673500061035, -1.3413790464401245, -3.783928632736206, 4.588539123535156, -0.9431533217430115, -3.8832056522369385, -2.398981809616089, 2.270935535430908, -1.684178113937378, 4.193874359130859, 4.130974292755127, 0.18692567944526672, -0.32567188143730164, -0.9215986728668213, -0.24406255781650543, 0.6032758355140686, 0.5415700674057007, 3.835718870162964, -1.8979889154434204, 2.6204729080200195, 3.2466745376586914, 4.529358386993408, -4.109280109405518, -1.480371117591858, 4.01928186416626, -1.798087477684021, 5.043699741363525, 3.214848756790161, 0.9521644711494446, -3.6542911529541016, -0.8607917428016663, -1.5537781715393066, -3.579737663269043, -1.7770410776138306, 2.9837567806243896, 1.769790530204773, 3.867384195327759, -4.409582138061523, -5.341683387756348, -1.0931202173233032, 3.197110652923584, 2.104668140411377, -1.8359065055847168, -4.986888885498047, -1.1621583700180054, -0.034796588122844696, -0.10415609925985336, 2.6715238094329834, 0.3770815432071686, -0.5675957798957825, 3.3939948081970215, -1.106151819229126, 0.4560808837413788, 2.3659827709198, 1.9868525266647339, -1.5653574466705322, 2.013801336288452, -1.8050785064697266, 2.9676854610443115, -0.36615973711013794, -0.11308910697698593, -2.376314163208008, -2.856438398361206, -2.4568116664886475, -1.34841787815094, 3.6283626556396484, -0.365695059299469, -2.110145330429077, -1.5664794445037842, -2.583430290222168, 3.315114736557007, 0.8984358906745911, -0.6712149381637573]
000139_f.png  0  -8.732433319091797  [-4.000903606414795, 0.1379619538784027, -3.0126149654388428, 3.750967025756836, -1.594459056854248, 2.2708027362823486, -4.1952924728393555, 2.713608503341675, -2.391592264175415, 4.495394706726074, 0.12492279708385468, -4.541775226593018, -0.2708311975002289, -3.2342143058776855, -1.3926658630371094, -3.1660823822021484, 3.8951191902160645, 0.10365883260965347, -0.6660801768302917, -2.7421092987060547, -1.741663932800293, 3.2778573036193848, 1.5658211708068848, 1.0922309160232544, 1.5548382997512817, 5.032407283782959, 0.6869339346885681, -1.8847882747650146, 2.1577770709991455, -3.386063575744629, -0.47227805852890015, 2.905449867248535, -2.4890007972717285, 1.958925485610962, -3.2175066471099854, 3.63102126121521, -0.5806092023849487, 1.2685216665267944, 0.7671584486961365, -5.661197185516357, -5.65441370010376, 1.7849773168563843, -2.8422718048095703, -2.7883455753326416, 2.0995664596557617, 2.9572324752807617, -2.3130648136138916, -1.6736369132995605, -0.03877720981836319, -4.742045879364014, -3.788816452026367, 5.586982250213623, 3.126781940460205, 1.9158929586410522, -1.5273475646972656, 3.150007963180542, 1.6612805128097534, 1.6287122964859009, 0.6475041508674622, 2.7519421577453613, 2.0862255096435547, 4.5438008308410645, 1.2399955987930298, -0.06698738038539886, 1.165948748588562, -1.140776515007019, -6.151547431945801, 0.48174065351486206, 4.978450298309326, 0.9608415961265564, -2.715576648712158, 1.1952942609786987, -3.5759201049804688, 2.9629855155944824, 1.7774180173873901, 3.7461884021759033, 5.073176383972168, -2.1607532501220703, -4.705809116363525, -1.3171919584274292, 4.742405414581299, -2.8404853343963623, -4.775169849395752, -2.5266799926757812, -2.266876697540283, 3.458465337753296, -4.4278435707092285, -2.7430601119995117, -1.6547231674194336, 0.7193084359169006, 0.7113884687423706, 2.783050537109375, 1.0683484077453613, 2.0126774311065674, 1.896788477897644, 3.9728643894195557, 0.41039595007896423, 2.4523603916168213, -2.3749594688415527, 1.6395888328552246]
000120_m.png  1  -0.8286810517311096  [-2.4331960678100586, 0.684244692325592, -0.12210652232170105, 0.5043138265609741, 0.014262547716498375, -0.7024712562561035, -3.08522367477417, 1.1879420280456543, -3.534536838531494, 2.6300716400146484, 0.5490942597389221, -2.196164608001709, -1.5952125787734985, 0.6230716109275818, -2.515019416809082, -1.0210341215133667, 2.1829216480255127, 2.3350632190704346, 2.200232744216919, 0.9636502265930176, 1.3419082164764404, 1.272911548614502, 2.7108397483825684, 1.54646635055542, -0.7955713868141174, 4.832696914672852, 0.5451255440711975, 0.08321364223957062, 1.308754801750183, -3.1840691566467285, 1.9766099452972412, 1.0601816177368164, -2.9781181812286377, -1.3743786811828613, -1.1699798107147217, 1.8350532054901123, 1.021394968032837, 3.428135633468628, 0.2403751164674759, -2.1155319213867188, -3.5888073444366455, 0.6631014347076416, -2.4466845989227295, -0.8086147904396057, 0.8767402768135071, 0.17662915587425232, 0.08739559352397919, 0.3711141347885132, 2.136395215988159, -4.697108745574951, -2.911867380142212, 4.685810565948486, 0.9252842664718628, 3.881387710571289, 1.8970744609832764, 1.5541554689407349, -1.7840646505355835, 1.2601141929626465, -1.282882809638977, -0.5539503693580627, 1.110091209411621, 3.440638542175293, 0.4568602442741394, 1.4229412078857422, -0.7875863313674927, -2.707453489303589, -2.633657693862915, 2.053532123565674, 3.300493001937866, 0.04013708978891373, -5.042542934417725, 0.22323273122310638, -1.5680477619171143, 1.5408778190612793, 2.542210578918457, 1.7310335636138916, 2.938225030899048, 1.7475547790527344, -3.750223159790039, 0.3934541344642639, 3.2176475524902344, 0.5971147418022156, -2.826274871826172, 0.40404126048088074, -2.584951639175415, 1.6326602697372437, -2.8029563426971436, -1.084416389465332, -0.3311169445514679, -1.4789730310440063, -0.4458431899547577, 0.290052205324173, 2.628131628036499, -0.23760773241519928, -0.45543304085731506, 2.1508967876434326, 0.14975972473621368, 2.0864884853363037, 0.5775853395462036, 2.10632586479187]
000362_m.png  1  5.679378986358643  [-0.2444888949394226, 2.015108346939087, 1.3226200342178345, -0.7661952376365662, 0.9013049006462097, -1.949407935142517, -1.6693146228790283, 0.7061091065406799, -4.644241809844971, 0.5294113755226135, -0.6678035855293274, 0.9130904674530029, -2.393348455429077, 2.7155444622039795, -2.676680326461792, 0.8379011154174805, 0.8691235184669495, 3.984372615814209, 4.0615715980529785, 2.142582416534424, 2.6544692516326904, -0.8094266057014465, 4.677467346191406, 2.0409703254699707, -2.0706539154052734, 4.761185646057129, -0.9193603992462158, 2.0910892486572266, -1.475203514099121, -3.6410257816314697, 4.070569038391113, -0.7463688850402832, -3.826992988586426, -2.6599409580230713, 1.696096420288086, 0.5305397510528564, 4.2720770835876465, 4.411081314086914, -0.5130239725112915, -1.925238847732544, -2.0717403888702393, 0.36377808451652527, 0.5401052236557007, 0.05892994999885559, 2.9987967014312744, -1.2867354154586792, 2.186116933822632, 0.9626981616020203, 4.223455429077148, -3.8080546855926514, -1.6278735399246216, 3.8439714908599854, -2.2246439456939697, 5.068918228149414, 3.7569847106933594, 0.3836318552494049, -2.4062376022338867, -0.9183916449546814, -1.984049916267395, -1.9633488655090332, -1.953072428703308, 3.7017087936401367, 1.3130830526351929, 2.628826141357422, -4.133887767791748, -5.241816997528076, -2.073824644088745, 3.2435474395751953, 1.6029449701309204, -1.096717357635498, -5.157852649688721, -1.2390464544296265, -0.3006373941898346, -0.0863993689417839, 3.104450225830078, 0.1515505313873291, 0.4615834355354309, 3.1319193840026855, -1.1467418670654297, 1.0214712619781494, 2.11323881149292, 3.2605602741241455, -2.1873040199279785, 1.752370834350586, -1.6878303289413452, 1.697391152381897, -1.1105027198791504, -1.485632300376892, -1.8591725826263428, -2.928945541381836, -3.318566083908081, -0.8766162395477295, 3.017662286758423, -0.9317851662635803, -1.602665662765503, 0.29478350281715393, -0.3236594796180725, 2.886643886566162, 1.0017274618148804, -0.5747790336608887]
000006_f.png  0  -9.278467178344727  [-4.472512245178223, -0.45974722504615784, -3.69892954826355, 3.8673412799835205, -1.4250773191452026, 2.204990863800049, -4.699085712432861, 1.9151132106781006, -2.0906527042388916, 5.666532516479492, -0.1298408806324005, -4.1068196296691895, 0.17756259441375732, -3.5389323234558105, -2.7904212474823, -3.8907620906829834, 3.7308332920074463, -0.4573110044002533, -0.9696106910705566, -2.177274465560913, -1.4892709255218506, 3.7581844329833984, 1.8375184535980225, 0.5854536294937134, 2.097158193588257, 5.146277904510498, 0.9748682379722595, -1.8827422857284546, 2.555887460708618, -4.765725135803223, -0.7750284671783447, 2.732560873031616, -2.9356162548065186, 2.7738046646118164, -3.4017810821533203, 4.126136779785156, -1.265136957168579, 1.0410072803497314, 1.2258554697036743, -6.137481212615967, -6.495235919952393, 2.124788999557495, -3.1413509845733643, -3.3964531421661377, 1.0448890924453735, 3.4921977519989014, -1.7283456325531006, -1.8249791860580444, 1.0772284269332886, -4.748437404632568, -4.008531093597412, 6.189761161804199, 3.703362464904785, 2.9661900997161865, -1.1970176696777344, 3.135312557220459, 1.5474538803100586, 1.9948766231536865, 0.25754880905151367, 2.5720930099487305, 2.575317859649658, 4.425988674163818, 1.0059268474578857, -0.1546345204114914, 1.5660557746887207, -0.9310004115104675, -5.267852783203125, 0.6215630769729614, 4.8645339012146, 1.8374661207199097, -3.655565023422241, 1.6109346151351929, -3.4881837368011475, 4.230067729949951, 1.9849989414215088, 4.133627414703369, 6.507740020751953, -1.5495247840881348, -5.773230075836182, -1.6429733037948608, 3.9392716884613037, -3.2734060287475586, -5.4342498779296875, -3.5960898399353027, -2.685370445251465, 2.73525071144104, -4.0825371742248535, -3.039245128631592, -1.2401987314224243, 1.172322154045105, 0.08212003856897354, 2.7437262535095215, 1.8785820007324219, 2.825099229812622, 1.9394065141677856, 3.856149673461914, 1.0140471458435059, 2.2222707271575928, -0.9513868093490601, 2.9546961784362793]
000193_m.png  1  6.54393196105957  [-0.5008967518806458, 1.674182653427124, 2.0309667587280273, -0.5609638690948486, 1.386612892150879, -2.2421934604644775, -1.5698726177215576, 0.026775073260068893, -4.283658027648926, 0.6972672343254089, -0.5363155603408813, 0.4150771200656891, -2.6385114192962646, 2.6726276874542236, -2.171485185623169, 0.9830488562583923, 0.7114400863647461, 3.535236120223999, 3.617673873901367, 2.1176116466522217, 3.366508960723877, -1.503230333328247, 4.299654960632324, 2.4761061668395996, -2.3117520809173584, 3.873438596725464, -0.3951736092567444, 2.948662757873535, -1.309836506843567, -3.3632309436798096, 3.796272039413452, -0.9045334458351135, -3.0640761852264404, -2.613744020462036, 1.690583348274231, -0.004165356047451496, 4.061994552612305, 2.898862600326538, -2.0980794429779053, -0.2918080985546112, -1.8448477983474731, -0.18212944269180298, 0.48615485429763794, 1.4071086645126343, 3.285950183868408, -2.653482437133789, 2.8888328075408936, 2.6164116859436035, 3.7686192989349365, -3.385770797729492, -1.4043306112289429, 3.657949447631836, -1.4690406322479248, 5.033685207366943, 3.563549757003784, -0.35807186365127563, -3.559321641921997, -0.22040079534053802, -1.4419304132461548, -3.0722594261169434, -1.8165696859359741, 3.293518304824829, 1.5379931926727295, 2.516132354736328, -3.9031875133514404, -5.252394199371338, -0.5243625044822693, 3.007141351699829, 0.744863748550415, -1.3890302181243896, -5.286317825317383, -1.8423751592636108, -1.0746052265167236, -0.14930108189582825, 1.7358300685882568, 0.003387815086171031, -0.35427141189575195, 2.553224802017212, -0.7183442711830139, 0.8886403441429138, 2.460477590560913, 1.7132108211517334, -0.6223567128181458, 2.96738338470459, -2.2465460300445557, 0.8276283740997314, -0.48390305042266846, -0.05469665676355362, -1.5509792566299438, -2.8997421264648438, -2.3083908557891846, -0.6385842561721802, 2.8147525787353516, -0.8498688340187073, -2.4212677478790283, -0.497109979391098, -0.6190404295921326, 2.7056589126586914, 1.6092194318771362, -0.0317106731235981]
000080_m.png  1  8.351333618164062  [0.311658650636673, 2.0621438026428223, 2.5173304080963135, -2.8595216274261475, 0.4613800346851349, -2.2431819438934326, -0.8397483229637146, 1.3293201923370361, -5.22703218460083, -0.4339272975921631, -0.210404172539711, 0.9209173321723938, -3.4633026123046875, 3.8340632915496826, -0.9831134080886841, 2.692483901977539, 0.6661255955696106, 4.763640880584717, 5.427587032318115, 1.9961705207824707, 5.001810550689697, -0.8625028133392334, 4.956080436706543, 2.408785104751587, -2.9152863025665283, 3.930004119873047, -1.4754503965377808, 2.840935468673706, -2.344985008239746, -4.35801887512207, 5.271271705627441, -2.430576801300049, -4.592752933502197, -3.57839035987854, 2.7368521690368652, -1.8356313705444336, 4.176059246063232, 5.389745235443115, -0.3199041187763214, -0.38953807950019836, -1.0237847566604614, -0.5502949357032776, 1.258774995803833, 1.8628027439117432, 4.546346187591553, -2.3386168479919434, 3.8729820251464844, 2.5213241577148438, 4.841923236846924, -4.735914707183838, -2.69148588180542, 2.8441193103790283, -1.9691792726516724, 6.037958145141602, 4.1202287673950195, 0.2963155508041382, -4.323343753814697, -1.0147955417633057, -0.5587628483772278, -3.9047369956970215, -3.165976047515869, 3.413853883743286, 2.0336713790893555, 3.5574939250946045, -5.398647308349609, -7.530070781707764, -1.4828200340270996, 5.078623294830322, 0.9372639060020447, -1.8784098625183105, -5.275572299957275, -2.3725619316101074, 0.1851082742214203, 0.26641538739204407, 2.6549112796783447, -0.2295752465724945, -0.23629075288772583, 4.105209827423096, -1.087695598602295, 1.6621458530426025, 2.9149868488311768, 2.549710988998413, -1.5428358316421509, 3.3143482208251953, -2.7100255489349365, 1.818907380104065, -0.00345331197604537, -0.8882452249526978, -2.368178367614746, -2.887044906616211, -3.515939712524414, -2.227023124694824, 3.2107739448547363, -1.2057404518127441, -2.9468977451324463, -1.9858989715576172, -1.408650279045105, 3.614694118499756, 1.3783406019210815, -0.9233891367912292]
000108_f.png  0  -6.588888168334961  [-3.408954381942749, 0.5972208976745605, -2.6128463745117188, 2.0267860889434814, -1.0894489288330078, 2.0553057193756104, -3.836346387863159, 3.2628333568573, -2.445744037628174, 3.541578531265259, 0.18221604824066162, -3.2424488067626953, -0.259816974401474, -1.6375795602798462, -2.9726340770721436, -2.7992031574249268, 3.34928822517395, 1.4469525814056396, 0.013160321861505508, -1.5434718132019043, -0.638571560382843, 2.276658058166504, 2.409600257873535, 0.5651054382324219, 0.15785661339759827, 4.886394500732422, 0.31640878319740295, -0.5334990620613098, 1.7570300102233887, -4.612800121307373, 0.03398926556110382, 2.2148468494415283, -2.3265469074249268, 0.8038455843925476, -1.440622329711914, 2.470365285873413, 0.3583109676837921, 2.0708956718444824, 0.8654166460037231, -4.551301956176758, -5.319343090057373, 1.4787997007369995, -1.9855011701583862, -2.322810649871826, 2.162733316421509, 2.328706741333008, -1.1793937683105469, -1.0945487022399902, 0.4949480891227722, -3.853313684463501, -3.75600004196167, 5.764786720275879, 1.7707933187484741, 2.8667659759521484, 0.11902432888746262, 2.645811080932617, -0.7931151390075684, 1.2930914163589478, 0.1171124204993248, 1.8475587368011475, 0.37903955578804016, 3.897167682647705, 1.1633340120315552, 1.208695650100708, 0.29003670811653137, -1.7740410566329956, -4.992421627044678, 1.5384321212768555, 4.493452548980713, 0.9414410591125488, -3.41371750831604, 1.1742520332336426, -2.7143912315368652, 2.5728166103363037, 2.31117582321167, 2.847532272338867, 4.881727695465088, -0.749279260635376, -3.604714870452881, -0.6687344312667847, 3.703841209411621, -2.1911165714263916, -4.299987316131592, -1.7556087970733643, -2.898118019104004, 3.414602279663086, -3.766005516052246, -2.0964510440826416, -2.600675344467163, -0.11695613712072372, -1.1316406726837158, 1.8921946287155151, 1.4748899936676025, 0.9664904475212097, 1.8577079772949219, 2.2426023483276367, 0.5441887974739075, 2.248084306716919, -1.4663994312286377, 1.522257924079895]
